sitting_id,started_at,block_idx,provider_actual,assignment_bit,subject_gets_first_half,hits,demon_hits,n,bits
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,1,lfdr,1,true,76,62,150,1000101010010010111111100100011000001000110110111000111000110011101101010101100010101101110010001110011110100100100111100000110111111100110000110101100111100000000010000110111100100000000110001111010010110001101011001101010010101000100101101101110000110010100100001001000000011011010001111001000000110
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,2,outshift,0,false,72,76,150,0010001111001011001011101000110111010000010100110001101110100110100011010001011101111011001001101011110110110101000101011000010110110011000010101100011110101100010010100001010101111111100010011101010110010001110010110010100001100111110110001100011000110001001010101001110110101000100110000101010001011
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,3,lfdr,1,true,70,71,150,1111011101111000101001010100110100011000111001101010100100011100100011001101111100101100001000000100000001111010010010111100000101000100100111000110111010110111000110000101001000010000001011101100100111110100110111110100000001011001100011011111100000110010011101000001001101100011110100011011011000101
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,4,outshift,1,true,71,73,150,1111111010110000101011000101100000011001010111010100001001001001100001111000010001101101010110111010011101001101111001100110010010100100100011000110010010010011011011100111010011011001000011010100011110001001101100111100100000010000101101101010010110001001100111010001110011011110100110100111001011000
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,5,outshift,0,false,73,66,150,0111111100011000000110010011010100110000001000000001001011111011000100101001100000000100000000111101100110110001110100001101011111011100001111000110010010010111010010101110010110000011100011110011000110011111101001111010111101000011001001100101011010001000010001100110100101001100011110101000010010101
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,6,outshift,1,true,82,76,150,1001100011011101000100011011001111101111111110111111001011010010101100010010100111000111011111110001110101111011000000110000001100101101111000101000011101111100000100011000010111100100011010110101111111010101101101110011100111000000101011011100001111101000110110000110111100010000000011011011000000111
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,7,lfdr,1,true,82,71,150,1011111001111110011001110000110111111000000110001111110101001101001111100010111010000110110111100001101111000110110000110110001011000101001100111011001001101100100001100110111001000101101010011101001000101101011001010001001100101111100111001001011010101011001010011010111110000001111001000110100000001
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,8,outshift,0,false,73,80,150,0011000101101000000010011101110011011000111100110100001110110101001101101111010010011000110001001110100010111101111100111010101100100111001110101111100110001100000111001001011101011100000011110011101011011001101001001111000001110100110110011011010010011010010010011001100010100011000111010010011000111
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,9,lfdr,1,true,66,81,150,1010110001010101011100100000001000000010010100010101100010001111110110011011011000010000010011001000010110101101110001011110100011101000101100101001101111100101110100111011000011110101101110100010110101111001010000100101010010110100111110101001111101010011110111101111101101000101100110000000011010000
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,10,lfdr,1,true,65,79,150,1010111000000011000011001100001110010110010001001101110000010100110100101110011001011010100110000100011001100000110110100111000000001010001101010111110100100100110010011000101000111010111011010110101000110001111110111001010000011110010111101101110100111101110100101110010100000110101000011011100011110
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,11,outshift,0,false,71,71,150,0110010001000000101110001000001101110111110101110000000001111110000110001111100000100100001000001100110001010010010101010111110000111111111111110011000001100110011100101110101011111001111111011011001010010110100001010100111001110110000010110100010101010000100010011001100111011000010100001000010001001
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,12,outshift,0,false,75,68,150,0100110010100110101000101100110101110100000100110011101100000101001100100000111011000001000110100101001001100010011101010001101010111010111101100100001100110000100111010010001010011101101011111110100000101000010101000111101100100011011000000011111011100111011101000101011100110110110110011010100001010
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,13,lfdr,1,true,63,81,150,1111011011000001100111110111010001000111100100100110001100000000000001011110000011001001011111000010000000111001001101111101010100000000011000010010100000001001110111111000000100100011100010000110110000110101001011010111110111111111000001101111111010001011110111010101011001101001110111001100100111001
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,14,outshift,1,true,75,78,150,1000010100110101111101100101110001011110010100100001011011100000111011010110110101001001010101000001000011011110110100001110001001011101110101010110110010101111011010011110101100010110000100101000100111110001010000110111101011000011111110101010011110001100011001100111001000011110010111000011111101000
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,15,outshift,0,false,71,81,150,0010101111111000101000111011111111100011011010110011001000110011100000001111000101111101011100101110001111011100111100000000110001111011101000001011001000010110010101010111001010001110111011001011100100110100001001001111111001100000010110111000111101000011001001000101110100010010000100011101100101101
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,16,lfdr,1,true,70,86,150,1011110110000110011000111011000110111010001000111100110011011100101100110110111101000010100001000010000011100011100000101110100010111100000110100100010110110010110110010111001101101111010010100111110000110011101011111111001010011110111101010001111010101000110101111001010110001000110100111111000010110
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,17,outshift,0,false,81,68,150,0110100000111011011111101011100000011001110011101000010000101011110010110000000011000000001101000001011010110010100100001001000110101011101111100101010100110111110101001101110010111100011011011000100000110100111100110111100101001100001111100010101000001110111010101100001010001111111101000001110111110
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,18,outshift,0,false,78,80,150,0000111100010111001100100001111001101111111010000110001010010110000010000000110111111001010011111101001000111111110001110101110110100111011000111011010111100100101111011110001100010111100100111000000011111011111000010110101000100111010000110011011110010110111101011000011100010111010011000101110000001
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,19,lfdr,1,true,87,69,150,1100111101001010111110001010100011111001110010100111100110000101001100111111111101101010001110101101011111010100100110111011101010110011001000110111110101010000001101110011001101010110110100111101011000010011100010110010101001100101011010011011000100010100011001101101100100001010000001001000110011101
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,20,outshift,0,false,73,85,150,0101100100100110101110101100100001010011111010001011101111101000110000111111111100111110100111010101000010110101100010111011011110100111011011001100101001000000110100011111101011110111011001100101110101000011101011011100101100000111000110011110000111110100011100010010010010011010010011000001010111000
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,21,lfdr,1,true,71,63,150,1011011110001011010000111110010110000100111111110010111000110010110101001000001011100011000000001001101001101010011110011001100100000100111110000100011010101110001001000100101100010100001000000101000001010111001111011111010010001010100000000110011100101010101001010000110011000110101010000101011101100
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,22,lfdr,1,true,77,70,150,1010000010100001010010101011110100001001111100111101101011101001101111001000101101011101111010010000000100011011100100111100010111010111100111110010100110101001110001110011100111001110100000110100100101000111010110001011001100000000000001101000001001110101001011011011010100001001110000101111101101110
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,23,outshift,1,true,74,65,150,1110101000001110000001100111010000110111011001011111001010010111100110001011011001101001101100010011101100111100011101000001100101110000110011111000000001001011110111011000101101100001000100001011101000001011100000010000110010101010001001101011110011000010101010011011001100110001110010001100100011000
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,24,lfdr,0,false,83,67,150,0101101000111001111010011110100110100010001101000010011111111010100010101001100010010001101010010000100100100010101000000100111011011110010001010001000010010010001111010101000010110010100101011101111000111000001000111101100111111010110111101011010111111010110110011000001010100011111110010100101111101
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,25,outshift,1,true,70,76,150,1010011111100001100101000111100000100010111000011110111001000000001101010001010100100110100111110000011011111010111000101011100110001110001101000101000011011111010001010011111000111111101010010000100011011100101000111001111110011111100100000000011100000100000000011110111011101010100111000111100110100
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,26,outshift,1,true,70,84,150,1110101110000000011000011001110111000011001010100010011100001000101101110101100110000000001001111100111111010011111000101101100010110100011101000000110111110101001001111111111000111111011000000011010011110011101100011111001101100100010111100111110011000011111110001011010010001100001000101000011101111
pv_1787877160232_eaaa28,2026-08-28T00:32:40.232Z,27,lfdr,1,true,76,76,150,1100101000001010010111101011110000110111110110010110110110101101100111011101001110000101010110001000000110001010010001111000011001001110010111101101001010111000100100101100111000011010111000110001111010011000100110100101001111111101001010111110101001001001011111010111100011000010101000100100110100110
